accuracy,pruning,sparsity,model,dataset,seed,nodes,edges,sink_nodes,source_nodes,disc_nodes,r-out,r-in,2-hop_nei,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.3502,uniform,0.95,CONV-6,tinyimagenet,2,233556,12068525,0.0,0.0789189744643682,0.0,0.0,0.0396890257922985,0.0001355533191482,0.0,37768.57071274245,1,1.0,1.7193124338656616e-06,4.364488556162118e-06,0.0,4.448056147645541e-06,3.0262337,121.03023454714462
0.4672,snfs,0.95,CONV-6,tinyimagenet,0,233556,39383915,0.0247478120878932,0.0008006645087259,0.1291381938378804,0.0047793877271977,6.627070975549282e-06,4.569988540503917e-05,1.2822493650009147e-05,305225.03166155523,30162,3.315430011272462e-05,4.0340930665330805e-07,4.307019465443541e-06,1.2771711496939804e-05,4.408789243223507e-06,0.61000633,69.37610099285784
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,233556,38926019,0.0249961465344499,0.0003468118995016,0.1172181404031581,0.0046545216966574,3.185529966473068e-06,4.622266640092364e-05,1.33072945373633e-05,336867.7719591875,27378,3.652567755131858e-05,4.027804134867019e-07,4.307318146703008e-06,1.2819189139274684e-05,4.416217262739653e-06,0.60461044,67.52393892466503
0.468,snfs,0.95,CONV-6,tinyimagenet,2,233556,39415139,0.0275694051961842,0.000325403757557,0.1199840723423932,0.0054623427815388,2.4609833292735567e-06,4.617922927768888e-05,8.829094830795853e-06,316971.8741021565,28024,3.568369968598344e-05,4.0524255017070004e-07,4.306999351066329e-06,8.803723868638392e-06,4.41441564838232e-06,0.6031761,87.50606438572675
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,233556,9701132,0.0071331928959221,0.0008948603332819,0.1803036530853414,0.0021331531206873,3.638750611784274e-05,8.549625928604603e-05,4.824179281345723e-05,44144.45277726352,42112,2.3746200607902732e-05,6.959542978746469e-07,4.384709142783779e-06,4.0716897780588906e-05,4.377985122483361e-06,0.20358658,72.38406849520916
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,233556,9791963,0.0087216770282073,0.0020594632550651,0.2106818065046498,0.0021026427489564,6.444060297204962e-05,8.450728713379269e-05,0.0001022266934627,49762.22259673571,49214,2.031942130288129e-05,6.950269981327293e-07,4.383752957802768e-06,9.936720553376274e-05,4.368324695249666e-06,0.21696949,72.89748955693156
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,233556,9834271,0.0094452722259329,0.0006807789138365,0.1797984209354501,0.0021150525544801,3.4572974448233123e-05,8.606369549989138e-05,5.226620254821125e-05,46616.28868423496,41994,2.38129256560461e-05,6.962566590992199e-07,4.383313607874262e-06,4.647014506718393e-05,4.365124372410663e-06,0.22739315,82.7213550598001
0.4301,itop,0.95,CONV-6,tinyimagenet,0,233556,9475704,3.425302711127096e-05,4.28162838890887e-06,0.0808371439825994,9.3924419758152e-06,8.442644472642877e-07,9.046544321996895e-05,0.0,29178.456558372865,18881,5.2963296435570136e-05,7.439557379796157e-07,4.387161444816905e-06,0.0,4.468039123874756e-06,0.115636826,58.005652552073805
0.4272,itop,0.95,CONV-6,tinyimagenet,1,233556,9976762,3.425302711127096e-05,0.0,0.0534347222935827,1.7139829535875466e-05,0.0,9.212916236391876e-05,0.0,18438.12524704909,12481,8.012178511337232e-05,7.161105145412992e-07,4.3818613101713e-06,0.0,4.453961068849864e-06,0.11510277,55.49881950750034
0.4267,itop,0.95,CONV-6,tinyimagenet,2,233556,9408925,0.0001755467639452,1.284488516672661e-05,0.0463100926544383,2.763333749604764e-05,4.2512826916996374e-07,9.425315487491557e-05,2.1256413458498187e-07,24973.95359469865,10817,9.244707405010632e-05,7.425558243900912e-07,4.387910456201361e-06,2.1256413458498187e-07,4.4854007581780775e-06,0.10846615,60.75356409154493
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,233556,15506194,0.0098991248351573,0.0001113223381116,0.1254688383085855,0.0015388044287334,1.4445840159100292e-05,8.925853563574332e-05,6.062093638193873e-06,60526.88748489797,29305,3.412386964681794e-05,6.783071260191077e-07,4.3461187467619966e-06,6.062093638193873e-06,4.432054807672971e-06,0.48620605,58.13345791952783
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,233556,13400102,0.0151612461251263,0.0002269263046121,0.1430192330747229,0.0022755050670509,8.955155714486352e-06,9.19047841825384e-05,2.888037717921849e-05,61809.45742554795,33404,2.9936534546760865e-05,6.94597992664265e-07,4.356254686529589e-06,2.761173011966625e-05,4.443122513866716e-06,0.41090488,52.87517033493273
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,233556,14754047,0.0105927486341605,0.0001498569936118,0.1341048827690147,0.0020192425847633,2.372230480220105e-06,9.252549565923116e-05,5.557797125087103e-06,61493.91990333229,31322,3.1926441478832765e-05,6.953292335189131e-07,4.349406402629445e-06,5.218907056484231e-06,4.452022668285919e-06,0.47362328,53.184100520343634
0.426,grasp,0.9,CONV-6,tinyimagenet,0,233556,44358137,6.850605422254191e-05,0.0,0.0,3.1719095867348984e-05,0.0,5.847694231387716e-05,0.0,338840.3396402333,1,1.0,1.2228313109484633e-06,4.304172167066189e-06,0.0,4.419719213412952e-06,3.5980148,206.25677371813035
0.42,grasp,0.9,CONV-6,tinyimagenet,1,233556,44694262,1.712651355563548e-05,0.0,0.0,1.0336897385172172e-05,0.0,5.813771204693165e-05,0.0,347344.89645120443,1,1.0,1.2162574664257666e-06,4.304002625673312e-06,0.0,4.4300272223303545e-06,3.6568756,205.7182923010228
0.4308,grasp,0.9,CONV-6,tinyimagenet,2,233556,42670303,0.0001027590813338,0.0,0.0,6.87832003442769e-05,0.0,6.05399364730755e-05,0.0,326378.57028981025,1,1.0,1.229497709600408e-06,4.305063891581536e-06,0.0,4.404294515541364e-06,3.9243546,262.04291958867714
0.4328,prospr,0.9,CONV-6,tinyimagenet,0,233556,48581316,0.0007364400828923,0.0,0.0,0.0002896380987291,0.0,5.348585431453554e-05,0.0,400653.1560633722,1,1.0,1.1795103430927927e-06,4.302212434017899e-06,0.0,4.418029371653055e-06,3.1449203,395.4332271162421
0.4342,prospr,0.9,CONV-6,tinyimagenet,1,233556,49781826,0.0010275908133381,0.0,0.0,0.0003631445740861,0.0,5.222866600735708e-05,0.0,418726.83891749976,1,1.0,1.1629353578613162e-06,4.301716040976916e-06,0.0,4.427097957237637e-06,2.9782715,333.133193062664
0.4266,prospr,0.9,CONV-6,tinyimagenet,2,233556,49058779,0.0008563256777817,0.0,0.0,0.0003560219058855,0.0,5.28824115691284e-05,0.0,385522.3173090386,1,1.0,1.1720066220115153e-06,4.302012100456196e-06,0.0,4.410132279110847e-06,3.0228271,390.41055317000735
0.4348,synflow,0.9,CONV-6,tinyimagenet,0,233556,67082482,0.0024019935261778,0.0,0.1420216136601072,9.13204135768262e-05,0.0,2.403314105507796e-05,3.5776851548217907e-06,823683.1770409598,33171,3.0146814988996414e-05,1.0238545713266247e-06,4.296535410387294e-06,3.5776851548217907e-06,4.4656295394076005e-06,5.0179367,230.24513230920192
0.4324,synflow,0.9,CONV-6,tinyimagenet,1,233556,66760757,0.0011431947798386,0.0002568977033345,0.1466414906917398,0.0002669532342181,2.336702083830476e-06,2.3855121004146096e-05,3.594926282816116e-07,949085.5900623624,34250,2.91970802919708e-05,1.0184667900620986e-06,4.296607248420602e-06,8.98731570704029e-08,4.457508390278157e-06,5.093277,233.16612163321784
0.4276,synflow,0.9,CONV-6,tinyimagenet,2,233556,67204607,0.0008477624210039,1.712651355563548e-05,0.1457808833855692,6.33587515808254e-05,5.505574937741992e-07,2.3839588918648192e-05,2.2319898396251321e-07,813421.7590138575,34049,2.936943816264795e-05,1.0141402499046796e-06,4.296508321173036e-06,2.2319898396251321e-07,4.468132956341416e-06,4.949768,238.3829136128824
0.3752,snip,0.9,CONV-6,tinyimagenet,0,233556,79523274,0.0084176814125948,0.0,9.419582455599514e-05,0.002632713537423,0.0,3.4380732188775673e-05,7.544960988401962e-08,956587.3252268764,23,0.0434782608695652,9.946316832933612e-07,4.29420332388954e-06,7.544960988401962e-08,4.478359928986793e-06,3.832817,252.75631849706136
0.3704,snip,0.9,CONV-6,tinyimagenet,1,233556,79816785,0.007043278699755,0.0,0.0001327304800561,0.0024055717102611,0.0,3.42843786695351e-05,1.0022954444982969e-07,1034615.888073342,32,0.03125,9.763998428935788e-07,4.294157081965098e-06,1.0022954444982969e-07,4.473424528883918e-06,3.7721252,246.16009495352824
0.373,snip,0.9,CONV-6,tinyimagenet,2,233556,79637902,0.0070989398688109,0.0,0.0001284488516672,0.0024085139761717,0.0,3.437285887493173e-05,1.1301151554695652e-07,879911.6640127586,31,0.032258064516129,9.75334876872138e-07,4.294185223969643e-06,1.1301151554695652e-07,4.470019302103314e-06,3.706871,240.2109737266305
0.404,er,0.9,CONV-6,tinyimagenet,0,233556,18759162,0.0,0.0,0.0,0.0,0.0,0.0001030643638914,0.0,74795.99240563091,1,1.0,1.6587719929239803e-06,4.3349356741703335e-06,0.0,4.509384675873995e-06,0.47008514,238.53440028732751
0.4066,er,0.9,CONV-6,tinyimagenet,1,233556,18595919,0.0,0.0,0.0,0.0,0.0,0.0001032056295365,0.0,90875.6614489448,1,1.0,1.679580649745261e-06,4.335403628519238e-06,0.0,4.502121238636354e-06,0.46726227,238.048634880892
0.3984,er,0.9,CONV-6,tinyimagenet,2,233556,18752101,0.0,0.0,0.0,0.0,0.0,0.0001030219712616,0.0,84274.80353337474,1,1.0,1.66705625816095e-06,4.334955746734002e-06,0.0,4.51181034086331e-06,0.45912933,230.21918964132647
0.4106,erk,0.9,CONV-6,tinyimagenet,0,233556,18915432,0.0,0.0,0.0,0.0,0.0,0.0001028760756571,0.0,91953.017889943,1,1.0,1.6627196024347066e-06,4.334495275586372e-06,0.0,4.518097448606357e-06,0.4815941,233.07050582423
0.4086,erk,0.9,CONV-6,tinyimagenet,1,233556,18756619,0.0,0.0,0.0,0.0,0.0,0.0001029374248111,0.0,59170.56267811379,1,1.0,1.6643508860223778e-06,4.334942901508395e-06,0.0,4.511244477520001e-06,0.47348785,231.4421841696285
0.4079,erk,0.9,CONV-6,tinyimagenet,2,233556,18912959,0.0,0.0,0.0,0.0,0.0,0.0001028083829891,0.0,81188.92899503457,1,1.0,1.6575110800992949e-06,4.334502188296897e-06,0.0,4.519771025098251e-06,0.4783821,246.0826215738287
0.3998,uniform,0.9,CONV-6,tinyimagenet,0,233556,24075891,0.0,0.0175375498809707,0.0,0.0,0.0091883619177375,9.892707540030084e-05,0.0,164205.32387407802,1,1.0,1.4366441826291751e-06,4.323163715680369e-06,0.0,4.442407143786969e-06,5.383808,187.7448173668632
0.4046,uniform,0.9,CONV-6,tinyimagenet,1,233556,24062709,0.0,0.013153162410728,0.0,0.0,0.0067308298496233,9.904974986426304e-05,0.0,166683.24851071424,1,1.0,1.4354624127172451e-06,4.323186469505697e-06,0.0,4.4557662412882856e-06,5.40913,195.56880239402005
0.405,uniform,0.9,CONV-6,tinyimagenet,2,233556,24134161,0.0,0.013153162410728,0.0,0.0,0.0068905233540125,9.876921734388554e-05,0.0,166855.08828299437,1,1.0,1.4187581379432575e-06,4.32306343195843e-06,0.0,4.458185925314851e-06,5.395973,192.95853719090533
0.4864,snfs,0.9,CONV-6,tinyimagenet,0,233556,73797894,0.0174390724280258,9.419582455599514e-05,0.0376526400520646,0.002934636590036,2.981114881137394e-07,3.326754496858231e-05,4.214212400153316e-06,768103.3650725182,8795,0.0001137009664582,3.161357152305272e-07,4.295178911095858e-06,4.214212400153316e-06,4.4191778275778765e-06,0.945385,111.59176191751256
0.4782,snfs,0.9,CONV-6,tinyimagenet,1,233556,74196048,0.0275437154258507,7.278768261145078e-05,0.0265204062409015,0.0038526041171357,4.312898174846186e-07,3.309138444436366e-05,4.056819845714694e-06,806990.1613268674,6195,0.0001614205004035,3.154706944913538e-07,4.295106195705264e-06,4.056819845714694e-06,4.4317209030914825e-06,0.94260025,87.54915240171302
0.485,snfs,0.9,CONV-6,tinyimagenet,2,233556,73911465,0.018697871174365,3.853465550017983e-05,0.0378795663566767,0.0032094885414597,1.2176730633062137e-07,3.309734814501838e-05,5.0736377637758905e-06,820604.8630874114,8848,0.0001130198915009,3.1639985888306124e-07,4.2951580896122726e-06,5.033048661665683e-06,4.436324709904236e-06,0.9539795,92.54989949754815
0.4556,rigl,0.9,CONV-6,tinyimagenet,0,233556,18870360,0.0136798027025638,0.0001498569936118,0.038478994331124,0.0040508501162669,4.133466452150356e-06,8.425689320772411e-05,1.997842118539339e-05,128352.33913751513,8988,0.0001112594570538,5.475673916019065e-07,4.334621548551823e-06,1.9766448546821576e-05,4.359773082858034e-06,0.4642582,114.66785777152424
0.4552,rigl,0.9,CONV-6,tinyimagenet,1,233556,18878705,0.0344970799294387,0.0011860110637277,0.0443191354535957,0.0110028733432722,2.108195450906193e-05,8.267547578431673e-05,3.141105282380333e-05,121701.50356737924,10352,9.659969088098918e-05,5.444121826246376e-07,4.334598123856261e-06,3.1040264679171586e-05,4.367602036275615e-06,0.47338486,106.23773590165248
0.4589,rigl,0.9,CONV-6,tinyimagenet,2,233556,19109058,0.0255870112521194,0.0004581342376132,0.0314699686584801,0.0082211797148765,6.489069215238135e-06,8.401333652484558e-05,1.7687946731858787e-05,106941.92401880823,7351,0.0001360359134811,5.400517697007953e-07,4.333959592257564e-06,1.6431997851490116e-05,4.383574706758219e-06,0.41841316,104.87028091282076
0.4548,itop,0.9,CONV-6,tinyimagenet,0,233556,18334634,0.0438438747024268,0.0,4.28162838890887e-06,0.0150796574395758,0.0,9.567037675124209e-05,0.0,92617.19889570744,2,0.5,5.794337457270583e-07,4.33616997397678e-06,0.0,4.457296588190776e-06,0.17850399,91.79076975183348
0.4485,itop,0.9,CONV-6,tinyimagenet,1,233556,19000580,0.0350793813903303,0.0,0.0,0.0116423288131204,0.0,9.633261008646474e-05,0.0,88855.22005175632,1,1.0,5.703861051586154e-07,4.334258361257082e-06,0.0,4.4818188271102725e-06,0.18667316,92.9114455428522
0.4557,itop,0.9,CONV-6,tinyimagenet,2,233556,18475126,0.0306907122916987,0.0,0.0005480484337803,0.0104754901265626,0.0,9.71549275585212e-05,0.0,100608.12862499556,129,0.0077519379844961,5.853159888254948e-07,4.335755218679882e-06,0.0,4.452083082049776e-06,0.18503475,95.61825871689804
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,233556,42159746,3.425302711127096e-05,0.0,0.0438438747024268,1.544126949910941e-05,0.0,5.834022607768706e-05,0.0,313127.3103591279,10241,9.764671418806758e-05,4.125756986900938e-07,4.305347696895214e-06,0.0,4.506226844870855e-06,0.7303505,57.42243252754738
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,233556,42866053,3.425302711127096e-05,0.0,0.026306324821456,1.3623834226118276e-05,0.0,5.817808022986189e-05,0.0,316909.89167211176,6145,0.0001627339300244,4.117282421519881e-07,4.304956872172771e-06,0.0,4.469214541120347e-06,0.7099991,60.08969775072479
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,233556,43543733,0.0,0.0,0.026306324821456,0.0,0.0,5.748108998028172e-05,0.0,296860.6675371402,6145,0.0001627339300244,3.985724056787574e-07,4.304593806228511e-06,0.0,4.480793472063836e-06,0.7103424,61.21557447350659
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,233556,68442389,0.0,0.0,0.0,0.0,0.0,3.963595891988293e-05,0.0,812732.4481774884,1,1.0,1.0294550384209004e-06,4.29623921729477e-06,0.0,4.415976493596242e-06,7.7975845,334.06156391849515
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,233556,68125207,0.0,0.0,0.0,0.0,0.0,3.980046592306253e-05,0.0,867333.127060179,1,1.0,1.0317421175702622e-06,4.296307243389268e-06,0.0,4.412282801374065e-06,7.849098,344.06945067648746
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,233556,68683036,0.0,0.0,0.0,0.0,0.0,3.9512053070114645e-05,0.0,929711.2223548476,1,1.0,1.0341322563204682e-06,4.296188024857403e-06,0.0,4.422274786360012e-06,7.84758,324.4200916708487
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,233556,82548153,1.712651355563548e-05,0.0,0.0,6.92928889638512e-06,0.0,3.359110730329217e-05,0.0,1303742.7187146514,1,1.0,9.590744342216974e-07,4.293742530336116e-06,0.0,4.431042305500215e-06,6.339142,496.4662816942024
0.447,prospr,0.8,CONV-6,tinyimagenet,1,233556,81212297,1.712651355563548e-05,0.0,0.0,1.3495493176359733e-05,0.0,3.4072943150436644e-05,0.0,1095762.181725755,1,1.0,9.6169421255635e-07,4.29394179509168e-06,0.0,4.42904673197528e-06,6.43412,568.9182440852226
0.4638,prospr,0.8,CONV-6,tinyimagenet,2,233556,79756733,0.0,0.0,0.0,0.0,0.0,3.462031166029911e-05,0.0,1207887.09482501,1,1.0,9.666160667524116e-07,4.2941665153138216e-06,0.0,4.4252111842136415e-06,6.688324,435.86309337969817
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,233556,114036220,6.422442583363304e-05,0.0002740242168901,0.057553648803713,4.91072047109243e-07,1.5249540891481672e-05,2.099851968924911e-05,8.769143698379342e-09,2004571.346350563,13443,7.438815740534106e-05,8.353703602086361e-07,4.290397532607249e-06,8.769143698379342e-09,4.518460035985306e-06,6.1232834,291.24466095111234
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,233556,113965367,0.0005480484337803,0.0002397711897788,0.0573138776139341,4.297796891225735e-05,1.412709880537655e-06,2.101088843329613e-05,0.0,1848459.1725645915,13387,7.469933517591694e-05,8.261826838400055e-07,4.290402984440159e-06,0.0,4.525016491942006e-06,6.2113876,291.5908460463444
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,233556,113547341,0.0,0.0001883916491119,0.057082669680933,0.0,1.0568279181456128e-06,2.110431934059637e-05,2.113655836291226e-07,2125291.7220977107,13333,7.500187504687617e-05,8.388856449681582e-07,4.2904352882267504e-06,5.2841395907280654e-08,4.515639811027889e-06,6.073593,291.79187846328773
0.4336,snip,0.8,CONV-6,tinyimagenet,0,233556,114986050,3.425302711127096e-05,0.0,3.425302711127096e-05,2.662931720847877e-05,0.0,2.5322294019166136e-05,6.087694985609123e-08,2132183.0740178223,9,0.1111111111111111,8.547195573556727e-07,4.290325096031169e-06,6.087694985609123e-08,4.527492263306502e-06,7.0995865,295.1282611758895
0.4322,snip,0.8,CONV-6,tinyimagenet,1,233556,113812907,-2.568977033345322e-05,0.0,4.28162838890887e-05,8.013150916178601e-06,0.0,2.5539403242237623e-05,1.7572699377584654e-08,2092263.548136232,11,0.0909090909090909,8.561475235823095e-07,4.290414738597662e-06,1.7572699377584654e-08,4.522512721268143e-06,7.035759,291.71661449228
0.444,snip,0.8,CONV-6,tinyimagenet,2,233556,115055862,1.284488516672661e-05,0.0,2.140814194454435e-05,1.7973877767305762e-05,0.0,2.5309692744252093e-05,2.607429076495033e-08,1889472.072731731,6,0.1666666666666666,8.599815073446859e-07,4.290319819163854e-06,2.607429076495033e-08,4.518653883988671e-06,7.2669754,296.9433476649726
0.4392,er,0.8,CONV-6,tinyimagenet,0,233556,35921709,0.0,0.0,0.0,0.0,0.0,6.99920071684134e-05,0.0,339706.5755513191,1,1.0,1.3155080564559834e-06,4.309466708071246e-06,0.0,4.485368659938292e-06,1.5444603,384.937585483284
0.4362,er,0.8,CONV-6,tinyimagenet,1,233556,36360797,0.0,0.0,0.0,0.0,0.0,6.925840026700764e-05,0.0,360781.0667793943,1,1.0,1.314269195809406e-06,4.309130536345298e-06,0.0,4.488266243981842e-06,1.5965652,387.42448875940914
0.4346,er,0.8,CONV-6,tinyimagenet,2,233556,35960797,0.0,0.0,0.0,0.0,0.0,6.993710059516767e-05,0.0,314523.719907348,1,1.0,1.3068430858428097e-06,4.309436448891523e-06,0.0,4.495847344878697e-06,1.5992546,369.75981825740274
0.4258,erk,0.8,CONV-6,tinyimagenet,0,233556,35942646,0.0,0.0,0.0,0.0,0.0,6.995706273597793e-05,0.0,374541.879158062,1,1.0,1.3113306411020426e-06,4.309450491933783e-06,0.0,4.484490683135876e-06,1.6091347,379.9808234698733
0.4328,erk,0.8,CONV-6,tinyimagenet,1,233556,36380631,0.0,0.0,0.0,0.0,0.0,6.922629118493594e-05,0.0,318670.8063352997,1,1.0,1.3092920564084008e-06,4.309115542718819e-06,0.0,4.486491809446364e-06,1.5643654,378.024212650488
0.4305,erk,0.8,CONV-6,tinyimagenet,2,233556,35977123,0.0,0.0,0.0,0.0,0.0,6.991137703888613e-05,0.0,333548.6022357041,1,1.0,1.317086877296114e-06,4.3094238299173135e-06,0.0,4.4945093391616215e-06,1.5630722,385.6186971235256
0.4408,uniform,0.8,CONV-6,tinyimagenet,0,233556,48364568,0.0,0.0,0.0,0.0,0.0,5.423851867736374e-05,0.0,586920.6981427189,1,1.0,1.1525384360542307e-06,4.302304682347488e-06,0.0,4.468548345849761e-06,9.244019,301.8737988808304
0.4344,uniform,0.8,CONV-6,tinyimagenet,1,233556,48119237,0.0,0.0043843874702426,0.0,0.0,0.0023258473528996,5.449380825395103e-05,0.0,570004.7387835556,1,1.0,1.1459259826487334e-06,4.302410098311286e-06,0.0,4.467857351806002e-06,9.244759,310.0847145737718
0.4382,uniform,0.8,CONV-6,tinyimagenet,2,233556,48515522,0.0,0.0,0.0,0.0,0.0,5.40843381402428e-05,0.0,594407.4915832711,1,1.0,1.1523933545088237e-06,4.302240348932715e-06,0.0,4.461818359480068e-06,9.299644,314.26269510149416
0.4808,snfs,0.8,CONV-6,tinyimagenet,0,233556,129156070,0.0062811488465293,0.0043843874702426,0.0039348164894072,0.0016855886060949,0.0007515713353619,2.26336807619365e-05,1.161385601156802e-07,2423986.779851423,920,0.0010869565217391,2.514693489442017e-07,4.289370959583248e-06,1.161385601156802e-07,4.459015955363771e-06,1.5583191,160.92335962358118
0.4928,snfs,0.8,CONV-6,tinyimagenet,1,233556,129037065,0.0070261521861994,0.0044186404973539,0.0036993269280172,0.0016206893732432,0.0008292656067464,2.25923381854961e-05,1.1314578489521596e-06,2452006.224012279,865,0.0011560693641618,2.526130844290172e-07,4.289378100203062e-06,1.1314578489521596e-06,4.454157217561581e-06,1.5570107,122.71596691367672
0.482,snfs,0.8,CONV-6,tinyimagenet,2,233556,129057836,0.0074329068831457,0.0,0.0028087482231242,0.0017426218118208,0.0,2.268372346320533e-05,4.261655216348119e-07,2434314.383150838,657,0.0015220700152207,2.551476388572004e-07,4.289376852938594e-06,4.261655216348119e-07,4.442257137598222e-06,1.555706,156.03154851795207
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,233556,36180062,0.0143691448731781,9.8477452944904e-05,0.0068548870506431,0.0026397688317947,8.568255079275431e-07,6.383330838954209e-05,9.121045729551264e-07,349817.183271383,1602,0.0006242197253433,4.308189660920394e-07,4.309267921422661e-06,9.121045729551264e-07,4.378037169660459e-06,1.1377201,166.26629411587055
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,233556,36322706,0.0010489989552826,6.850605422254191e-05,0.0080152083440374,0.0002941410807884,8.259296540296309e-07,6.41596427381782e-05,1.51420436572099e-06,413865.19997670327,1873,0.0005339028296849,4.291193281301849e-07,4.309159377376524e-06,1.51420436572099e-06,4.38229585916168e-06,1.1967812,174.62304706964738
0.466,rigl,0.8,CONV-6,tinyimagenet,2,233556,36453886,0.0191131891280891,5.9942797444724176e-05,0.0072059805785336,0.0033541005751759,3.840468475706541e-07,6.307026920541251e-05,2.5237364268928696e-06,388933.3026033768,1684,0.0005938242280285,4.323775958550074e-07,4.309060306592488e-06,2.5237364268928696e-06,4.385785720503849e-06,1.195673,177.9471871455949
0.465,itop,0.8,CONV-6,tinyimagenet,0,233556,36844986,0.0306949939200876,0.0,0.0,0.0052534420830014,0.0,6.595301103504337e-05,0.0,336086.51984001294,1,1.0,4.537425168907978e-07,4.308769123878887e-06,0.0,4.499164245346868e-06,0.8018894,150.11214262257758
0.4707,itop,0.8,CONV-6,tinyimagenet,1,233556,37391003,0.0219219373512134,0.0,0.0,0.0036971460754877,0.0,6.571060685707325e-05,0.0,303617.166474887,1,1.0,4.453680707408713e-07,4.308372790496599e-06,0.0,4.490834201893925e-06,0.79879,150.44464020356023
0.4621,itop,0.8,CONV-6,tinyimagenet,2,233556,35985095,0.0350750997619414,0.0,0.0,0.0061465448403012,0.0,6.756365287096035e-05,0.0,306009.3509260431,1,1.0,4.557062637858619e-07,4.309417672221864e-06,0.0,4.4712058050121865e-06,0.80649376,157.16653719357964
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,233556,87036283,0.0,0.0,0.0175375498809707,0.0,0.0,3.1712503697497696e-05,0.0,1221786.1686054654,4097,0.0002440810349035,2.7730120924786785e-07,4.293117850148845e-06,0.0,4.551727049123776e-06,1.362297,73.4432798425582
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,233556,87666527,0.0,0.0,0.013153162410728,0.0,0.0,3.161312574467525e-05,0.0,1207900.4003825884,3073,0.0003254149040026,2.793945085331965e-07,4.293035251188243e-06,0.0,4.559026287149447e-06,1.3563919,75.47357003170815
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,233556,88354870,0.0,0.0,0.013153162410728,0.0,0.0,3.140032242221586e-05,0.0,1199593.911840864,3073,0.0003254149040026,2.848194780146883e-07,4.292946384170479e-06,0.0,4.560215030046942e-06,1.3964577,78.45229767684876
0.446,grasp,0.6,CONV-6,tinyimagenet,0,233556,104346167,0.0,0.0,0.0,0.0,0.0,2.747132410192212e-05,0.0,2611570.415036357,1,1.0,8.646237389658305e-07,4.291211874615633e-06,0.0,4.499466481326497e-06,15.214134,508.1550005065502
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,233556,104137127,0.0,0.0,0.0,0.0,0.0,2.7517874012904857e-05,0.0,2386671.6322895004,1,1.0,8.656176287058167e-07,4.2912311120567824e-06,0.0,4.49832826245288e-06,15.143814,498.7909273415036
0.456,grasp,0.6,CONV-6,tinyimagenet,2,233556,104244361,0.0,0.0,0.0,0.0,0.0,2.7493971371655576e-05,0.0,2560303.3915958484,1,1.0,8.61536288096322e-07,4.291221233935758e-06,0.0,4.499383950227753e-06,15.20668,491.7155494384372
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,233556,134574419,0.0,0.0,0.0,0.0,0.0,2.2262429491600343e-05,0.0,3540369.952400099,1,1.0,7.81914630800531e-07,4.28905922165874e-06,0.0,4.436425346242744e-06,13.400391,620.5930853199924
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,233556,132731487,0.0,0.0,0.0,0.0,0.0,2.251208685992159e-05,0.0,3284964.634080292,1,1.0,7.911693575135995e-07,4.289162396269157e-06,0.0,4.437189628117075e-06,13.621307,668.6755289424879
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,233556,134871251,0.0,0.0,0.0,0.0,0.0,2.222285636453775e-05,0.0,3468335.6926143216,1,1.0,7.820507413890849e-07,4.289042867477027e-06,0.0,4.4369803752352e-06,13.524796,625.1322406311681
0.465,synflow,0.6,CONV-6,tinyimagenet,0,233556,170392975,0.0002740242168901,0.0005480484337803,0.0109609686756067,6.705675512737541e-05,4.483752924673097e-06,1.7841070481966144e-05,9.39005848099078e-08,4403275.040658161,2561,0.0003904724716907,7.061782402251737e-07,4.28749717545949e-06,2.3475146202476953e-08,4.5700215691452976e-06,13.048264,382.08875316565616
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,233556,170258414,0.0011132233811163,0.0002226446762232,0.0099162513487129,4.649403112612103e-05,8.692668780527933e-07,1.7912213464802984e-05,1.409621964409935e-07,5175286.345564713,2317,0.0004315925766076,7.113200156281063e-07,4.287501813760578e-06,3.5240549110248375e-08,4.575638397812318e-06,12.939819,384.8519955737759
